"","date","O3","RH","SR","TOUT","WSR","MONTH","HORA","O3P","CALIDAD"
"4290",-61457444604,40,34,0.243,32,11.6,"06",17,41.75,"Buena"
"4291",-61457441004,35,35,0.134,31.86,11.1,"06",18,43.625,"Buena"
"4292",-61457437404,34,33,0.067,31.86,10.4,"06",19,43.25,"Buena"
"4293",-61457433804,34,35,0.007,31.08,10.9,"06",20,41.375,"Buena"
"4294",-61457430204,31,38,0,30.14,9.1,"06",21,38.5,"Buena"
"4295",-61457426604,32,47,0,28.09,15.4,"06",22,35.25,"Buena"
"4296",-61457423004,40,78,0,22.78,15.6,"06",23,35.625,"Buena"
"4297",-61457419404,40,85,0,20.76,9.5,"06",0,35.75,"Buena"
"4298",-61457415804,39,87,0,20.31,5.8,"06",1,35.625,"Buena"
"4299",-61457412204,36,87,0,20.48,5.6,"06",2,35.75,"Buena"
"4300",-61457408604,40,87,0,20.41,7.4,"06",3,36.5,"Buena"
"4301",-61457405004,30,86,0,20.92,5.7,"06",4,36,"Buena"
"4302",-61457401404,31,84,0,20.64,3.5,"06",5,36,"Buena"
"4303",-61457397804,20,83,0.002,20.7,4.8,"06",6,34.5,"Buena"
"4304",-61457394204,14,80,0.047,21.77,3.7,"06",7,31.25,"Buena"
"4305",-61457390604,15,74,0.139,22.86,3.5,"06",8,28.125,"Buena"
"4306",-61457387004,22,67,0.313,24.14,3.3,"06",9,26,"Buena"
"4307",-61457383404,30,57,0.623,26.21,6.1,"06",10,25.25,"Buena"
"4308",-61457379804,47,48,0.793,27.61,8.3,"06",11,26.125,"Buena"
"4309",-61457376204,49,44,0.895,28.78,9.4,"06",12,28.5,"Buena"
"4310",-61457372604,71,39,0.906,29.94,8.9,"06",13,33.5,"Aceptable"
"4311",-61457369004,70,37,0.949,30.63,12.5,"06",14,39.75,"Aceptable"
"4312",-61457365404,62,35,0.862,31.18,14.9,"06",15,45.75,"Aceptable"
"4313",-61457361804,64,34,0.775,31.71,13.2,"06",16,51.875,"Aceptable"
"4314",-61457358204,59,35,0.46,31.53,11.9,"06",17,56.5,"Aceptable"
"4315",-61457354604,45,42,0.282,30.2,14.7,"06",18,58.375,"Aceptable"
"4316",-61457351004,44,47,0.053,29.03,11.6,"06",19,58,"Aceptable"
"4317",-61457347404,39,48,0.007,28.46,8.8,"06",20,56.75,"Aceptable"
"4318",-61457343804,45,48,0,28.19,9.5,"06",21,53.5,"Aceptable"
"4319",-61457340204,32,52,0,27.41,9.3,"06",22,48.75,"Buena"
"4320",-61457336604,29,56,0,26.59,8,"06",23,44.625,"Buena"
"4321",-61457333004,30,57,0,26.08,5.5,"06",0,40.375,"Buena"
"4322",-61457329404,41,55,0,26.15,7.1,"06",1,38.125,"Buena"
"4323",-61457325804,43,57,0,25.94,8.6,"06",2,37.875,"Buena"
"4324",-61457322204,36,59,0,25.79,6.2,"06",3,36.875,"Buena"
"4325",-61457318604,23,64,0,25.14,6.6,"06",4,34.875,"Buena"
"4326",-61457315004,16,66,0,24.72,4.5,"06",5,31.25,"Buena"
"4327",-61457311404,10,67,0.002,24.56,3.8,"06",6,28.5,"Buena"
"4328",-61457307804,9,66,0.071,25.12,2.5,"06",7,26,"Buena"
"4329",-61457304204,16,61,0.18,26.41,3.8,"06",8,24.25,"Buena"
"4330",-61457300604,21,57,0.341,27.35,4.4,"06",9,21.75,"Buena"
"4331",-61457297004,42,50,0.601,29.03,5.5,"06",10,21.625,"Buena"
"4332",-61457293404,46,44,0.69,30.41,6.8,"06",11,22.875,"Buena"
"4333",-61457289804,70,38,0.848,31.46,8.3,"06",12,28.75,"Aceptable"
"4334",-61457286204,95,35,0.866,32.4,8.6,"06",13,38.625,"Aceptable"
"4335",-61457282604,91,35,0.728,32.62,11.9,"06",14,48.75,"Aceptable"
"4336",-61457279004,65,40,0.269,31.13,11.4,"06",15,55.75,"Aceptable"
"4337",-61457275404,57,39,0.151,30.54,11.5,"06",16,60.875,"Aceptable"
"4338",-61457271804,54,37,0.371,31.02,10.1,"06",17,65,"Aceptable"
"4339",-61457268204,56,32,0.308,32.44,9.7,"07",18,66.75,"Aceptable"
"4340",-61457264604,54,34,0.058,31.43,11.5,"07",19,67.75,"Aceptable"
"4341",-61457261004,45,49,0.01,28.06,12.8,"07",20,64.625,"Aceptable"
"4342",-61457257404,43,51,0,27.21,8.6,"07",21,58.125,"Aceptable"
"4343",-61457253804,37,52,0,27.06,4.9,"07",22,51.375,"Aceptable"
"4344",-61457250204,33,52,0,27,3.4,"07",23,47.375,"Buena"
"4346",-61457243004,31,52,0,26.46,3.7,"07",1,42.7142857142857,"Buena"
"4347",-61457239404,15,57,0,25.62,6.6,"07",2,36.8571428571429,"Buena"
"4348",-61457235804,15,63,0,24.36,2.9,"07",3,31.2857142857143,"Buena"
"4349",-61457232204,10,64,0,24.04,2.4,"07",4,26.2857142857143,"Buena"
"4350",-61457228604,7,64,0,24.06,1.9,"07",5,21.1428571428571,"Buena"
"4351",-61457225004,4,65,0.001,23.92,1.9,"07",6,16.4285714285714,"Buena"
"4352",-61457221404,6,64,0.058,24.63,2.1,"07",7,12.5714285714286,"Buena"
"4353",-61457217804,12,59,0.226,26.09,4.7,"07",8,12.5,"Buena"
"4354",-61457214204,30,54,0.438,27.14,6.7,"07",9,12.375,"Buena"
"4355",-61457210604,48,47,0.63,28.99,5.5,"07",10,16.5,"Buena"
"4356",-61457207004,60,42,0.79,30.49,7.4,"07",11,22.125,"Aceptable"
"4357",-61457203404,65,37,0.904,31.7,8.9,"07",12,29,"Aceptable"
"4358",-61457199804,81,35,0.942,32.83,9.3,"07",13,38.25,"Aceptable"
"4359",-61457196204,81,32,0.935,33.81,8.8,"07",14,47.875,"Aceptable"
"4360",-61457192604,79,31,0.881,34.67,10.9,"07",15,57,"Aceptable"
"4361",-61457189004,82,30,0.672,35.02,12.4,"07",16,65.75,"Aceptable"
"4362",-61457185404,91,34,0.423,33.95,13.8,"07",17,73.375,"Mala"
"4363",-61457181804,87,33,0.289,33.75,13.5,"07",18,78.25,"Mala"
"4364",-61457178204,70,32,0.046,33.22,11.9,"07",19,79.5,"Mala"
"4365",-61457174604,58,36,0.007,31.99,10.7,"07",20,78.625,"Mala"
"4366",-61457171004,55,38,0,31.22,8.1,"07",21,75.375,"Mala"
"4367",-61457167404,41,42,0,30.7,9.3,"07",22,70.375,"Mala"
"4368",-61457163804,36,44,0,29.9,8.4,"07",23,65,"Aceptable"
"4369",-61457160204,35,46,0,29.47,9.7,"07",0,59.125,"Aceptable"
"4370",-61457156604,22,55,0,27.82,9.8,"07",1,50.5,"Buena"
"4371",-61457153004,13,63,0,26.71,8.6,"07",2,41.25,"Buena"
"4372",-61457149404,6,68,0,26.01,7.1,"07",3,33.25,"Buena"
"4373",-61457145804,3,71,0,25.41,6.3,"07",4,26.375,"Buena"
"4374",-61457142204,4,73,0,24.86,5.1,"07",5,20,"Buena"
"4375",-61457138604,5,74,0.001,24.33,5.3,"07",6,15.5,"Buena"
"4376",-61457135004,3,74,0.044,24.38,3.5,"07",7,11.375,"Buena"
"4377",-61457131404,4,72,0.111,24.83,5.2,"07",8,7.5,"Buena"
"4378",-61457127804,7,66,0.298,26.29,4.9,"07",9,5.625,"Buena"
"4379",-61457124204,17,61,0.428,27.54,5.6,"07",10,6.125,"Buena"
"4380",-61457120604,29,55,0.528,28.67,8.5,"07",11,9,"Buena"
"4381",-61457117004,52,54,0.398,28.89,9.7,"07",12,15.125,"Aceptable"
"4382",-61457113404,53,52,0.505,29.26,8.6,"07",13,21.25,"Aceptable"
"4383",-61457109804,66,47,0.529,30.72,8.4,"07",14,28.875,"Aceptable"
"4384",-61457106204,75,49,0.113,30.18,8.5,"07",15,37.875,"Aceptable"
"4385",-61457102604,58,56,0.04,29.22,7.7,"07",16,44.625,"Aceptable"
"4386",-61457099004,49,61,0.071,28.54,6.5,"07",17,49.875,"Buena"
"4387",-61457095404,46,59,0.056,28.44,4.5,"07",18,53.5,"Aceptable"
"4388",-61457091804,46,53,0.039,28.96,2.9,"07",19,55.625,"Aceptable"
"4389",-61457088204,40,49,0.007,28.85,4.9,"07",20,54.125,"Aceptable"
"4390",-61457084604,31,51,0,28.41,5.7,"07",21,51.375,"Aceptable"
"4391",-61457081004,28,55,0,28.32,4.4,"07",22,46.625,"Buena"
"4392",-61457077404,21,58,0,28.15,7.6,"07",23,39.875,"Buena"
"4393",-61457073804,14,62,0,27.41,5.7,"07",0,34.375,"Buena"
"4394",-61457070204,15,63,0,26.95,7.8,"07",1,30.125,"Buena"
"4395",-61457066604,10,66,0,26.11,8.1,"07",2,25.625,"Buena"
"4396",-61457063004,10,67,0,25.57,7.7,"07",3,21.125,"Buena"
"4397",-61457059404,11,70,0,24.85,8.8,"07",4,17.5,"Buena"
"4398",-61457055804,10,72,0,24.5,5.6,"07",5,14.875,"Buena"
"4399",-61457052204,8,74,0.001,24.1,5.1,"07",6,12.375,"Buena"
"4400",-61457048604,6,75,0.034,23.92,5.2,"07",7,10.5,"Buena"
"4401",-61457045004,6,75,0.032,23.94,6.5,"07",8,9.5,"Buena"
"4402",-61457041404,5,73,0.102,24.28,5.3,"07",9,8.25,"Buena"
"4403",-61457037804,7,70,0.234,25.28,5.5,"07",10,7.875,"Buena"
"4404",-61457034204,16,64,0.523,27.02,5.3,"07",11,8.625,"Buena"
"4405",-61457030604,37,58,0.46,28.11,6.3,"07",12,11.875,"Buena"
"4406",-61457027004,47,53,0.741,29.31,7.8,"07",13,16.5,"Buena"
"4407",-61457023404,53,47,0.612,31.08,8.1,"07",14,22.125,"Aceptable"
"4408",-61457019804,35,42,0.283,31.78,10.1,"07",15,25.75,"Buena"
"4409",-61457016204,31,45,0.037,31.04,7.2,"07",16,28.875,"Buena"
"4410",-61457012604,29,45,0.06,30.87,6.3,"07",17,31.875,"Buena"
"4411",-61457009004,30,44,0.196,31.6,9.6,"07",18,34.75,"Buena"
"4412",-61457005404,30,41,0.077,31.52,12,"07",19,36.5,"Buena"
"4413",-61457001804,25,39,0.009,31.23,13.1,"07",20,35,"Buena"
"4414",-61456998204,19,50,0,29.85,12.6,"07",21,31.5,"Buena"
"4415",-61456994604,19,53,0,28.87,12.3,"07",22,27.25,"Buena"
"4416",-61456991004,19,54,0,28.36,10.9,"07",23,25.25,"Buena"
"4417",-61456987404,18,57,0,27.44,10.5,"07",0,23.625,"Buena"
"4418",-61456983804,17,58,0,26.51,8.7,"07",1,22.125,"Buena"
"4419",-61456980204,16,61,0,25.62,8.8,"07",2,20.375,"Buena"
"4420",-61456976604,15,64,0,24.95,8.6,"07",3,18.5,"Buena"
"4421",-61456973004,13,68,0,24.25,6.6,"07",4,17,"Buena"
"4422",-61456969404,6,71,0,23.83,5.7,"07",5,15.375,"Buena"
"4423",-61456965804,5,74,0.001,23.11,5.8,"07",6,13.625,"Buena"
"4424",-61456962204,3,74,0.049,23.34,4.4,"07",7,11.625,"Buena"
"4425",-61456958604,7,72,0.122,23.91,6.3,"07",8,10.25,"Buena"
"4426",-61456955004,8,69,0.167,24.66,5.1,"07",9,9.125,"Buena"
"4427",-61456951404,11,65,0.342,25.81,7.2,"07",10,8.5,"Buena"
"4428",-61456947804,19,60,0.7,27,8.9,"07",11,9,"Buena"
"4429",-61456944204,38,53,0.906,28.83,9.7,"07",12,12.125,"Buena"
"4430",-61456940604,41,42,0.953,31.32,10.2,"07",13,16.5,"Buena"
"4431",-61456937004,36,37,0.971,32.91,10.9,"07",14,20.375,"Buena"
"4432",-61456933404,35,31,0.898,34.39,11.8,"07",15,24.375,"Buena"
"4433",-61456929804,31,29,0.763,35.29,13.5,"07",16,27.375,"Buena"
"4434",-61456926204,29,28,0.542,35.16,17,"07",17,30,"Buena"
"4435",-61456922604,27,29,0.242,34.62,17.7,"07",18,32,"Buena"
"4436",-61456919004,26,30,0.047,33.83,16.1,"07",19,32.875,"Buena"
"4437",-61456915404,24,31,0.007,32.9,16,"07",20,31.125,"Buena"
"4438",-61456911804,22,33,0,31.95,13.7,"07",21,28.75,"Buena"
"4439",-61456908204,14,49,0,29.79,16,"07",22,26,"Buena"
"4440",-61456904604,12,58,0,28.39,13.9,"07",23,23.125,"Buena"
"4441",-61456901004,14,59,0,27.87,10.5,"07",0,21,"Buena"
"4442",-61456897404,17,61,0,27.44,11.9,"07",1,19.5,"Buena"
"4443",-61456893804,16,63,0,26.65,7.7,"07",2,18.125,"Buena"
"4444",-61456890204,14,65,0,25.95,9,"07",3,16.625,"Buena"
"4445",-61456886604,13,68,0,25.15,9.3,"07",4,15.25,"Buena"
"4446",-61456883004,10,70,0,24.55,8.8,"07",5,13.75,"Buena"
"4447",-61456879404,8,73,0.001,24.07,8.9,"07",6,13,"Buena"
"4448",-61456875804,5,73,0.04,24.07,7.6,"07",7,12.125,"Buena"
"4449",-61456872204,6,71,0.207,24.65,6.7,"07",8,11.125,"Buena"
"4450",-61456868604,12,66,0.436,25.78,6.9,"07",9,10.5,"Buena"
"4451",-61456865004,17,61,0.602,27.01,8.2,"07",10,10.625,"Buena"
"4452",-61456861404,24,56,0.743,28.28,8.2,"07",11,11.875,"Buena"
"4453",-61456857804,40,52,0.901,29.45,8.8,"07",12,15.25,"Buena"
"4454",-61456854204,49,46,0.95,31.18,9.7,"07",13,20.125,"Buena"
"4455",-61456850604,42,41,0.902,32.51,10.9,"07",14,24.375,"Buena"
"4456",-61456847004,36,37,0.923,33.8,12.9,"07",15,28.25,"Buena"
"4457",-61456843404,37,34,0.783,34.71,13.2,"07",16,32.125,"Buena"
"4458",-61456839804,35,30,0.605,35.5,13.4,"07",17,35,"Buena"
"4459",-61456836204,29,27,0.284,35.46,15.6,"07",18,36.5,"Buena"
"4460",-61456832604,26,25,0.042,34.68,15.9,"07",19,36.75,"Buena"
"4461",-61456829004,23,26,0.006,33.41,13.5,"07",20,34.625,"Buena"
"4462",-61456825404,20,29,0,32.13,13.5,"07",21,31,"Buena"
"4463",-61456821804,16,37,0,30.17,13.7,"07",22,27.75,"Buena"
"4464",-61456818204,15,40,0,29.03,10.5,"07",23,25.125,"Buena"
"4465",-61456814604,16,44,0,28.39,10.3,"07",0,22.5,"Buena"
"4466",-61456811004,16,49,0,27.29,10.1,"07",1,20.125,"Buena"
"4467",-61456807404,15,53,0,26.44,9.9,"07",2,18.375,"Buena"
"4468",-61456803804,14,55,0,25.38,8.4,"07",3,16.875,"Buena"
"4469",-61456800204,12,58,0,24.75,6.3,"07",4,15.5,"Buena"
"4470",-61456796604,7,61,0,24.04,5.9,"07",5,13.875,"Buena"
"4471",-61456793004,2,64,0.001,23.63,3.9,"07",6,12.125,"Buena"
"4472",-61456789404,4,63,0.055,23.97,4.6,"07",7,10.75,"Buena"
"4473",-61456785804,9,60,0.224,25.04,5.1,"07",8,9.875,"Buena"
"4474",-61456782204,16,56,0.423,26.15,5.6,"07",9,9.875,"Buena"
"4475",-61456778604,17,53,0.526,27.48,7.4,"07",10,10.125,"Buena"
"4476",-61456775004,36,48,0.76,28.77,8,"07",11,12.875,"Buena"
"4477",-61456771404,58,43,0.91,30.12,10.6,"07",12,18.625,"Aceptable"
"4478",-61456767804,62,40,0.689,31.38,12.5,"07",13,25.5,"Aceptable"
"4479",-61456764204,44,36,0.911,32.33,14,"07",14,30.75,"Buena"
"4480",-61456760604,43,32,0.841,33.57,12.9,"07",15,35.625,"Buena"
"4481",-61456757004,38,32,0.691,34.03,13.2,"07",16,39.25,"Buena"
"4482",-61456753404,38,30,0.573,34.94,11,"07",17,42,"Buena"
"4483",-61456749804,35,29,0.319,34.9,14.3,"07",18,44.25,"Buena"
"4484",-61456746204,33,27,0.062,34.29,14.5,"07",19,43.875,"Buena"
"4485",-61456742604,28,28,0.007,33.17,11.8,"07",20,40.125,"Buena"
"4486",-61456739004,23,32,0,32.16,11.2,"07",21,35.25,"Buena"
"4487",-61456735404,18,46,0,30.13,17.1,"07",22,32,"Buena"
"4488",-61456731804,16,52,0,28.85,12.8,"07",23,28.625,"Buena"
"4489",-61456728204,15,55,0,28.03,9.9,"07",0,25.75,"Buena"
"4490",-61456724604,16,58,0,27.27,9,"07",1,23,"Buena"
"4491",-61456721004,15,62,0,26.44,10.1,"07",2,20.5,"Buena"
"4492",-61456717404,11,64,0,25.83,8.9,"07",3,17.75,"Buena"
"4493",-61456713804,4,68,0,24.99,7.5,"07",4,14.75,"Buena"
"4494",-61456710204,3,71,0,24.46,6.6,"07",5,12.25,"Buena"
"4495",-61456706604,2,72,0.001,24.26,6,"07",6,10.25,"Buena"
"4496",-61456703004,3,73,0.037,24.27,4.8,"07",7,8.625,"Buena"
"4497",-61456699404,5,70,0.163,25.08,5,"07",8,7.375,"Buena"
"4498",-61456695804,13,64,0.374,26.4,5.4,"07",9,7,"Buena"
"4499",-61456692204,24,58,0.615,27.98,7.2,"07",10,8.125,"Buena"
"4500",-61456688604,42,52,0.763,29.2,8.6,"07",11,12,"Buena"
"4501",-61456685004,67,47,0.884,30.43,10.4,"07",12,19.875,"Aceptable"
"4502",-61456681404,70,40,0.95,32.01,12.3,"07",13,28.25,"Aceptable"
"4503",-61456677804,50,34,0.947,33.77,12.2,"07",14,34.25,"Buena"
"4504",-61456674204,43,32,0.775,34.29,12.3,"07",15,39.25,"Buena"
"4505",-61456670604,41,28,0.728,35.18,13.1,"07",16,43.75,"Buena"
"4506",-61456667004,39,27,0.528,35.72,12.7,"07",17,47,"Buena"
"4507",-61456663404,39,25,0.299,35.64,15.9,"07",18,48.875,"Buena"
"4508",-61456659804,38,26,0.056,35.12,12.6,"07",19,48.375,"Buena"
"4509",-61456656204,33,28,0.007,33.79,10.1,"07",20,44.125,"Buena"
"4510",-61456652604,27,31,0,32.76,9.7,"07",21,38.75,"Buena"
"4511",-61456649004,20,37,0,31.53,14,"07",22,35,"Buena"
"4512",-61456645404,22,43,0,30.13,11.4,"07",23,32.375,"Buena"
"4513",-61456641804,22,46,0,29.29,10.9,"07",0,30,"Buena"
"4514",-61456638204,23,48,0,28.58,9.8,"07",1,28,"Buena"
"4515",-61456634604,20,53,0,27.51,10.7,"07",2,25.625,"Buena"
"4516",-61456631004,19,57,0,26.53,9.6,"07",3,23.25,"Buena"
"4517",-61456627404,12,61,0,25.71,8.9,"07",4,20.625,"Buena"
"4518",-61456623804,9,64,0,25.04,7.9,"07",5,18.375,"Buena"
"4519",-61456620204,5,67,0.001,24.52,6.3,"07",6,16.5,"Buena"
"4520",-61456616604,6,68,0.053,24.43,7.2,"07",7,14.5,"Buena"
"4521",-61456613004,8,66,0.217,25.17,6.3,"07",8,12.75,"Buena"
"4522",-61456609404,17,62,0.423,26.38,6.2,"07",9,12,"Buena"
"4523",-61456605804,35,55,0.62,28.1,5.8,"07",10,13.875,"Buena"
"4524",-61456602204,51,49,0.772,29.86,6.6,"07",11,17.875,"Buena"
"4525",-61456598604,68,45,0.891,30.66,10.7,"07",12,24.875,"Aceptable"
"4526",-61456595004,71,39,0.956,32.23,12,"07",13,32.625,"Aceptable"
"4527",-61456591404,42,32,0.956,33.98,13.3,"07",14,37.25,"Buena"
"4528",-61456587804,38,32,0.779,34.52,11.7,"07",15,41.25,"Buena"
"4529",-61456584204,38,30,0.774,35.56,11.7,"07",16,45,"Buena"
"4530",-61456580604,35,28,0.527,35.94,13.3,"07",17,47.25,"Buena"
"4531",-61456577004,33,26,0.239,35.74,12.5,"07",18,47,"Buena"
"4532",-61456573404,34,24,0.037,35.53,11.5,"07",19,44.875,"Buena"
"4533",-61456569804,33,25,0.006,34.53,11.9,"07",20,40.5,"Buena"
"4534",-61456566204,20,41,0,32.18,19.4,"07",21,34.125,"Buena"
"4535",-61456562604,19,47,0,30.78,13.1,"07",22,31.25,"Buena"
"4536",-61456559004,17,52,0,29.24,15.2,"07",23,28.625,"Buena"
"4537",-61456555404,15,55,0,27.96,11.3,"07",0,25.75,"Buena"
"4538",-61456551804,14,58,0,27.23,10,"07",1,23.125,"Buena"
"4539",-61456548204,12,60,0,26.73,10.4,"07",2,20.5,"Buena"
"4540",-61456544604,5,62,0,26.01,7.7,"07",3,16.875,"Buena"
"4541",-61456541004,2,64,0,25.46,6.4,"07",4,13,"Buena"
"4542",-61456537404,2,65,0,25.15,4,"07",5,10.75,"Buena"
"4543",-61456533804,3,67,0.001,24.84,2.9,"07",6,8.75,"Buena"
"4544",-61456530204,4,65,0.053,25.53,4.7,"07",7,7.125,"Buena"
"4545",-61456526604,8,61,0.215,26.53,5.1,"07",8,6.25,"Buena"
"4546",-61456523004,19,57,0.421,27.85,5.6,"07",9,6.875,"Buena"
"4547",-61456519404,27,51,0.602,29.65,6.4,"07",10,8.75,"Buena"
"4548",-61456515804,45,48,0.764,30.75,9.3,"07",11,13.75,"Buena"
"4549",-61456512204,69,43,0.886,32.07,9.7,"07",12,22.125,"Aceptable"
"4550",-61456508604,70,36,0.948,33.77,13.4,"07",13,30.625,"Aceptable"
"4551",-61456505004,59,32,0.931,34.94,15.4,"07",14,37.625,"Aceptable"
"4552",-61456501404,40,29,0.876,35.71,16.3,"07",15,42.125,"Buena"
"4553",-61456497804,40,29,0.604,36.06,15,"07",16,46.125,"Buena"
"4554",-61456494204,39,28,0.435,36.04,14.7,"07",17,48.625,"Buena"
"4555",-61456490604,37,25,0.213,36.24,12.8,"07",18,49.875,"Buena"
"4556",-61456487004,34,27,0.05,35.74,12.1,"07",19,48.5,"Buena"
"4557",-61456483404,30,28,0.007,34.67,10.7,"07",20,43.625,"Buena"
"4558",-61456479804,25,28,0,34.04,13.1,"07",21,38,"Buena"
"4559",-61456476204,19,39,0,31.8,13.1,"07",22,33,"Buena"
"4560",-61456472604,17,45,0,30.51,13.7,"07",23,30.125,"Buena"
"4561",-61456469004,15,50,0,29.16,10.9,"07",0,27,"Buena"
"4562",-61456465404,13,53,0,28.28,10.4,"07",1,23.75,"Buena"
"4563",-61456461804,11,57,0,27.21,10.2,"07",2,20.5,"Buena"
"4564",-61456458204,9,61,0,26.36,9.4,"07",3,17.375,"Buena"
"4565",-61456454604,4,64,0,25.68,7.3,"07",4,14.125,"Buena"
"4566",-61456451004,2,66,0,25.35,5,"07",5,11.25,"Buena"
"4567",-61456447404,2,67,0.001,25.08,3.7,"07",6,9.125,"Buena"
"4568",-61456443804,4,67,0.057,25.52,2.8,"07",7,7.5,"Buena"
"4569",-61456440204,10,61,0.222,26.86,5,"07",8,6.875,"Buena"
"4570",-61456436604,19,57,0.431,27.96,5.4,"07",9,7.625,"Buena"
"4571",-61456433004,32,51,0.627,29.9,4.6,"07",10,10.25,"Buena"
"4572",-61456429404,48,43,0.794,31.97,5.9,"07",11,15.125,"Buena"
"4573",-61456425804,49,36,0.903,33.56,7.7,"07",12,20.75,"Buena"
"4574",-61456422204,55,28,0.976,35.03,8.8,"07",13,27.375,"Aceptable"
"4575",-61456418604,66,24,0.972,35.91,9.7,"07",14,35.375,"Aceptable"
"4576",-61456415004,59,21,0.906,36.52,11.6,"07",15,42.25,"Aceptable"
"4577",-61456411404,52,19,0.776,37.43,10.7,"07",16,47.5,"Aceptable"
"4578",-61456407804,51,19,0.588,37.6,11.1,"07",17,51.5,"Aceptable"
"4579",-61456404204,43,19,0.315,37.55,11.6,"07",18,52.875,"Aceptable"
"4580",-61456400604,39,21,0.054,36.29,12.8,"07",19,51.75,"Aceptable"
"4581",-61456397004,32,24,0.01,35.19,10.7,"07",20,49.625,"Buena"
"4582",-61456393404,27,24,0,34.39,7.7,"07",21,46.125,"Buena"
"4583",-61456389804,28,25,0,33.68,8,"07",22,41.375,"Buena"
"4584",-61456386204,20,38,0,31.63,11.9,"07",23,36.5,"Buena"
"4585",-61456382604,17,47,0,29.92,12.1,"07",0,32.125,"Buena"
"4586",-61456379004,14,54,0,28.58,10,"07",1,27.5,"Buena"
"4587",-61456375404,11,57,0,27.78,9.6,"07",2,23.5,"Buena"
"4588",-61456371804,13,57,0,27.47,6.9,"07",3,20.25,"Buena"
"4589",-61456368204,11,59,0,26.8,5,"07",4,17.625,"Buena"
"4590",-61456364604,3,61,0,26.43,5,"07",5,14.625,"Buena"
"4591",-61456361004,2,63,0.001,25.96,3,"07",6,11.375,"Buena"
"4592",-61456357404,4,61,0.056,26.68,3.7,"07",7,9.375,"Buena"
"4593",-61456353804,8,56,0.222,27.83,6.2,"07",8,8.25,"Buena"
"4594",-61456350204,17,51,0.433,29.43,6.1,"07",9,8.625,"Buena"
"4595",-61456346604,23,44,0.631,31.32,7.1,"07",10,10.125,"Buena"
"4596",-61456343004,38,34,0.802,33.84,6.4,"07",11,13.25,"Buena"
"4597",-61456339404,51,28,0.899,35.06,9.5,"07",12,18.25,"Buena"
"4598",-61456335804,62,24,0.955,35.97,9.1,"07",13,25.625,"Aceptable"
"4599",-61456332204,69,19,0.965,36.88,9.5,"07",14,34,"Aceptable"
"4600",-61456328604,78,18,0.886,37.56,9.8,"07",15,43.25,"Aceptable"
"4601",-61456325004,72,17,0.767,38.23,11.8,"07",16,51.25,"Aceptable"
"4602",-61456321404,62,16,0.59,38.59,10.7,"07",17,56.875,"Aceptable"
"4603",-61456317804,49,18,0.267,38.12,12.5,"07",18,60.125,"Aceptable"
"4604",-61456314204,37,21,0.052,36.68,15.6,"07",19,60,"Aceptable"
"4605",-61456310604,33,22,0.006,35.47,11.8,"07",20,57.75,"Aceptable"
"4606",-61456307004,30,23,0,34.94,10.3,"07",21,53.75,"Aceptable"
"4607",-61456303404,21,38,0,32.57,14.7,"07",22,47.75,"Buena"
"4608",-61456299804,19,47,0,30.67,14.8,"07",23,40.375,"Buena"
"4609",-61456296204,18,51,0,29.42,11.2,"07",0,33.625,"Buena"
"4610",-61456292604,14,53,0,28.54,11,"07",1,27.625,"Buena"
"4611",-61456289004,15,55,0,27.89,9,"07",2,23.375,"Buena"
"4612",-61456285404,13,58,0,27.19,7,"07",3,20.375,"Buena"
"4613",-61456281804,5,62,0,26.51,3,"07",4,16.875,"Buena"
"4614",-61456278204,2,63,0,26.23,2.5,"07",5,13.375,"Buena"
"4615",-61456274604,2,62,0.001,26.4,2.8,"07",6,11,"Buena"
"4616",-61456271004,3,61,0.038,26.92,3.7,"07",7,9,"Buena"
"4617",-61456267404,8,57,0.202,28.05,4.5,"07",8,7.75,"Buena"
"4618",-61456263804,17,52,0.421,29.4,5.8,"07",9,8.125,"Buena"
"4619",-61456260204,31,46,0.614,31.18,5,"07",10,10.125,"Buena"
"4620",-61456256604,46,42,0.773,32.58,8.8,"07",11,14.25,"Buena"
"4621",-61456253004,74,38,0.893,33.75,11,"07",12,22.875,"Aceptable"
"4622",-61456249404,64,32,0.96,34.95,11.3,"07",13,30.625,"Aceptable"
"4623",-61456245804,66,26,0.965,36.19,10.7,"07",14,38.625,"Aceptable"
"4624",-61456242204,63,24,0.885,36.93,15.6,"07",15,46.125,"Aceptable"
"4625",-61456238604,53,25,0.593,36.93,15.1,"07",16,51.75,"Aceptable"
"4626",-61456235004,40,25,0.388,36.66,15.3,"07",17,54.625,"Aceptable"
"4627",-61456231404,37,26,0.273,36.3,16,"07",18,55.375,"Aceptable"
"4628",-61456227804,35,28,0.046,35.06,12.1,"07",19,54,"Aceptable"
"4629",-61456224204,33,26,0.008,34.82,12.7,"07",20,48.875,"Buena"
"4630",-61456220604,27,34,0,33.47,13.9,"07",21,44.25,"Buena"
"4631",-61456217004,25,42,0,31.64,12.6,"07",22,39.125,"Buena"
"4632",-61456213404,25,44,0,30.84,13.9,"07",23,34.375,"Buena"
"4633",-61456209804,28,43,0,30.04,11.4,"07",0,31.25,"Buena"
"4634",-61456206204,30,46,0,29.13,10.7,"07",1,30,"Buena"
"4635",-61456202604,28,52,0,28.19,9.9,"07",2,28.875,"Buena"
"4636",-61456199004,25,57,0,27.26,9.6,"07",3,27.625,"Buena"
